value_id,element_id,attribute_id,item_id,value_longtext1,value_longtext2,value_blob,value_decimal1,value_decimal2,value_integer1,source_info,attribute_id,element_id,locale_id,table_num,row_id,name
12906,177,9552,NULL,People's Republic of China,NULL,NULL,NULL,NULL,NULL,,9552,177,1,57,601,Alive Magazine: Anti-imperialist cultural work in the spirit of Norman Bethune & Lu Hsun
12914,177,9559,NULL,Palestine,NULL,NULL,NULL,NULL,NULL,,9559,177,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12915,177,9560,NULL,Capitalism,NULL,NULL,NULL,NULL,NULL,,9560,177,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12916,177,9561,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9561,177,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12917,177,9562,NULL,Plan Columbia,NULL,NULL,NULL,NULL,NULL,,9562,177,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12918,177,9563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,9563,177,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12945,177,9582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,9582,177,1,57,618,American Dialog
12966,177,9601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,9601,177,1,57,620,Amalian Notebook
12970,177,9604,NULL,Anti-globalization,NULL,NULL,NULL,NULL,NULL,,9604,177,1,57,619,Alerta!
12970,177,9604,NULL,Anti-globalization,NULL,NULL,NULL,NULL,NULL,,9604,177,1,57,619,Le cri de la Wawa
12971,177,9605,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9605,177,1,57,619,Alerta!
12971,177,9605,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9605,177,1,57,619,Le cri de la Wawa
12980,177,9613,NULL,disability justice,NULL,NULL,NULL,NULL,NULL,,9613,177,1,57,617,American Rehabilitation 
12989,177,9621,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9621,177,1,57,621,Anarchist Black Dragon
13006,177,9637,NULL,surveillance,NULL,NULL,NULL,NULL,NULL,,9637,177,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13007,177,9638,NULL,Kosovo,NULL,NULL,NULL,NULL,NULL,,9638,177,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13008,177,9639,NULL,9/11,NULL,NULL,NULL,NULL,NULL,,9639,177,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13009,177,9640,NULL,Gary Webb,NULL,NULL,NULL,NULL,NULL,,9640,177,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13060,177,9679,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9679,177,1,57,627,Anarchist Feminist Magazine
13061,177,9680,NULL,feminism,NULL,NULL,NULL,NULL,NULL,,9680,177,1,57,627,Anarchist Feminist Magazine
13072,177,9690,NULL,AIDS ,NULL,NULL,NULL,NULL,NULL,,9690,177,1,57,628,AIDS: made-in-USA?
13073,177,9691,NULL,disease,NULL,NULL,NULL,NULL,NULL,,9691,177,1,57,628,AIDS: made-in-USA?
13074,177,9692,NULL,public health ,NULL,NULL,NULL,NULL,NULL,,9692,177,1,57,628,AIDS: made-in-USA?
13100,177,9714,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9714,177,1,57,631,Anarchist Panther: The Good Readings Zine
13109,177,9722,NULL,radio,NULL,NULL,NULL,NULL,NULL,,9722,177,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13110,177,9723,NULL,Low Power FM,NULL,NULL,NULL,NULL,NULL,,9723,177,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13111,177,9724,NULL,Israel,NULL,NULL,NULL,NULL,NULL,,9724,177,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13112,177,9725,NULL,media,NULL,NULL,NULL,NULL,NULL,,9725,177,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13119,177,9732,NULL,political prisoners,NULL,NULL,NULL,NULL,NULL,,9732,177,1,57,626,Anarchist Black Cross Bulletin
13119,177,9732,NULL,political prisoners,NULL,NULL,NULL,NULL,NULL,,9732,177,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13120,177,9733,NULL,Chile,NULL,NULL,NULL,NULL,NULL,,9733,177,1,57,626,Anarchist Black Cross Bulletin
13120,177,9733,NULL,Chile,NULL,NULL,NULL,NULL,NULL,,9733,177,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13121,177,9734,NULL,Argentina,NULL,NULL,NULL,NULL,NULL,,9734,177,1,57,626,Anarchist Black Cross Bulletin
13121,177,9734,NULL,Argentina,NULL,NULL,NULL,NULL,NULL,,9734,177,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13122,177,9735,NULL,Italy,NULL,NULL,NULL,NULL,NULL,,9735,177,1,57,626,Anarchist Black Cross Bulletin
13122,177,9735,NULL,Italy,NULL,NULL,NULL,NULL,NULL,,9735,177,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13123,177,9736,NULL,"Marini, Giovanni",NULL,NULL,NULL,NULL,NULL,,9736,177,1,57,626,Anarchist Black Cross Bulletin
13123,177,9736,NULL,"Marini, Giovanni",NULL,NULL,NULL,NULL,NULL,,9736,177,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13124,177,9737,NULL,prisons,NULL,NULL,NULL,NULL,NULL,,9737,177,1,57,626,Anarchist Black Cross Bulletin
13124,177,9737,NULL,prisons,NULL,NULL,NULL,NULL,NULL,,9737,177,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13141,177,9744,NULL,Anarchism,NULL,NULL,NULL,NULL,NULL,,9744,177,1,57,624,Anarchist Black Hammer: An Independent Anarchist Magazine
13142,177,9745,NULL,labor,NULL,NULL,NULL,NULL,NULL,,9745,177,1,57,624,Anarchist Black Hammer: An Independent Anarchist Magazine
13143,177,9746,NULL,Capitalism,NULL,NULL,NULL,NULL,NULL,,9746,177,1,57,624,Anarchist Black Hammer: An Independent Anarchist Magazine
13155,177,9754,NULL,Katrina,NULL,NULL,NULL,NULL,NULL,,9754,177,1,57,633,Alternative Press Review: Your Guide Beyond the Mainstream
13156,177,9755,NULL,Noam Chomsky,NULL,NULL,NULL,NULL,NULL,,9755,177,1,57,633,Alternative Press Review: Your Guide Beyond the Mainstream
13157,177,9756,NULL,McLibel,NULL,NULL,NULL,NULL,NULL,,9756,177,1,57,633,Alternative Press Review: Your Guide Beyond the Mainstream
13172,177,9765,NULL,prisoner support,NULL,NULL,NULL,NULL,NULL,,9765,177,1,57,630,Chicago Anarchist Black Cross Bulletin No. 1
13179,177,9770,NULL,libertarianism,NULL,NULL,NULL,NULL,NULL,,9770,177,1,57,597,Against the Wall.
13180,177,9771,NULL,Yippies,,,,,,,,,,,,
\n,NULL,NULL,NULL,NULL,NULL,,9771,177,1,57,597,Against the Wall.,,,,
13203,177,9792,NULL,political prisoners,NULL,NULL,NULL,NULL,NULL,,9792,177,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13204,177,9793,NULL,Prisons,NULL,NULL,NULL,NULL,NULL,,9793,177,1,57,634,ABCF Update: Quarterly Publication of the ABCF
