value_id	element_id	attribute_id	item_id	value_longtext1	value_longtext2	value_blob	value_decimal1	value_decimal2	value_integer1	source_info	attribute_id	element_id	locale_id	table_num	row_id	name
9405	177	6609	NULL	Housing	NULL	NULL	NULL	NULL	NULL		6609	177	1	57	384	East Villager
9406	177	6610	NULL	climate justice	NULL	NULL	NULL	NULL	NULL		6610	177	1	57	384	East Villager
9407	177	6611	NULL	bicycle	NULL	NULL	NULL	NULL	NULL		6611	177	1	57	384	East Villager
9408	177	6612	NULL	arts	NULL	NULL	NULL	NULL	NULL		6612	177	1	57	384	East Villager
9415	177	6619	NULL	Prisons	NULL	NULL	NULL	NULL	NULL		6619	177	1	57	386	San Quentin News
9425	177	6629	NULL	Socialism	NULL	NULL	NULL	NULL	NULL		6629	177	1	57	389	Socialist Worker
9426	177	6630	NULL	climate justice	NULL	NULL	NULL	NULL	NULL		6630	177	1	57	389	Socialist Worker
9427	177	6631	NULL	Police brutality	NULL	NULL	NULL	NULL	NULL		6631	177	1	57	389	Socialist Worker
9428	177	6632	NULL	Racism	NULL	NULL	NULL	NULL	NULL		6632	177	1	57	389	Socialist Worker
9429	177	6633	NULL	Palestine	NULL	NULL	NULL	NULL	NULL		6633	177	1	57	389	Socialist Worker
9430	177	6634	NULL	immigration	NULL	NULL	NULL	NULL	NULL		6634	177	1	57	389	Socialist Worker
9431	177	6635	NULL	Iraq	NULL	NULL	NULL	NULL	NULL		6635	177	1	57	389	Socialist Worker
9435	177	6639	NULL	Housing	NULL	NULL	NULL	NULL	NULL		6639	177	1	57	390	Tenant / Inquilino
9436	177	6640	NULL	tenant rights	NULL	NULL	NULL	NULL	NULL		6640	177	1	57	390	Tenant / Inquilino
9466	177	6668	NULL	Soul	NULL	NULL	NULL	NULL	NULL		6668	177	1	57	393	Seize the Time - Black Panther Party
9467	177	6669	NULL	Jazz	NULL	NULL	NULL	NULL	NULL		6669	177	1	57	393	Seize the Time - Black Panther Party
9468	177	6670	NULL	political ballades	NULL	NULL	NULL	NULL	NULL		6670	177	1	57	393	Seize the Time - Black Panther Party
9469	177	6671	NULL	Black Panther Party	NULL	NULL	NULL	NULL	NULL		6671	177	1	57	393	Seize the Time - Black Panther Party
9483	177	6684	NULL	Gospel music	NULL	NULL	NULL	NULL	NULL		6684	177	1	57	394	Feel Something Drawing on Me
9498	177	6694	NULL	George Jackson	NULL	NULL	NULL	NULL	NULL		6694	177	1	57	395	"George Jackson Lives!" T-shirt
9499	177	6695	NULL	Black Panther Party	NULL	NULL	NULL	NULL	NULL		6695	177	1	57	395	"George Jackson Lives!" T-shirt
9565	177	6753	NULL	Soviet Union, History, Anarchism	NULL	NULL	NULL	NULL	NULL		6753	177	1	57	398	La revolution inconnue
9565	177	6753	NULL	Soviet Union, History, Anarchism	NULL	NULL	NULL	NULL	NULL		6753	177	1	57	398	The unknown revolution
9565	177	6753	NULL	Soviet Union, History, Anarchism	NULL	NULL	NULL	NULL	NULL		6753	177	1	57	398	The unknown revolution 1917-1921
9568	177	6756	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		6756	177	1	57	400	Essays on Marx's theory of value
9569	177	6757	NULL	Value	NULL	NULL	NULL	NULL	NULL		6757	177	1	57	400	Essays on Marx's theory of value
9570	177	6758	NULL	Capital	NULL	NULL	NULL	NULL	NULL		6758	177	1	57	400	Essays on Marx's theory of value
9591	177	6775	NULL	Yarostan Vocheck	NULL	NULL	NULL	NULL	NULL		6775	177	1	57	403	Letters of Insurgents
9616	177	6796	NULL	history of civilization	NULL	NULL	NULL	NULL	NULL		6796	177	1	57	405	Against His-story, Against Leviathan! : an essay
9617	177	6797	NULL	Leviathan	NULL	NULL	NULL	NULL	NULL		6797	177	1	57	405	Against His-story, Against Leviathan! : an essay
9618	177	6798	NULL	NULL	NULL	NULL	NULL	NULL	NULL		6798	177	1	57	405	Against His-story, Against Leviathan! : an essay
9623	177	6803	NULL	Fredy Perlman	NULL	NULL	NULL	NULL	NULL		6803	177	1	57	402	Having Little Being Much: A Chronicle of Fredy Perlman's Fifty Years
9623	177	6803	NULL	Fredy Perlman	NULL	NULL	NULL	NULL	NULL		6803	177	1	57	402	Having Little, Being Much
9630	177	6809	NULL	Poland	NULL	NULL	NULL	NULL	NULL		6809	177	1	57	406	Class Struggle and the Crisis Capital
9630	177	6809	NULL	Poland	NULL	NULL	NULL	NULL	NULL		6809	177	1	57	406	Poland 1980-1982
9631	177	6810	NULL	Class Struggle	NULL	NULL	NULL	NULL	NULL		6810	177	1	57	406	Class Struggle and the Crisis Capital
9631	177	6810	NULL	Class Struggle	NULL	NULL	NULL	NULL	NULL		6810	177	1	57	406	Poland 1980-1982
9635	177	6814	NULL	Detroit, Michigan	NULL	NULL	NULL	NULL	NULL		6814	177	1	57	402	Having Little Being Much: A Chronicle of Fredy Perlman's Fifty Years
9635	177	6814	NULL	Detroit, Michigan	NULL	NULL	NULL	NULL	NULL		6814	177	1	57	402	Having Little, Being Much
9639	177	6818	NULL	ultra-leftism	NULL	NULL	NULL	NULL	NULL		6818	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9640	177	6819	NULL	council communism	NULL	NULL	NULL	NULL	NULL		6819	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9641	177	6820	NULL	May 1968	NULL	NULL	NULL	NULL	NULL		6820	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9642	177	6821	NULL	left communism	NULL	NULL	NULL	NULL	NULL		6821	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9643	177	6822	NULL	Value	NULL	NULL	NULL	NULL	NULL		6822	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9644	177	6823	NULL	violence	NULL	NULL	NULL	NULL	NULL		6823	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9645	177	6824	NULL	Leon Trotsky	NULL	NULL	NULL	NULL	NULL		6824	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9646	177	6825	NULL	Anton Pannekoek	NULL	NULL	NULL	NULL	NULL		6825	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9647	177	6826	NULL	Amadeo Bordiga	NULL	NULL	NULL	NULL	NULL		6826	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9648	177	6827	NULL	Marxism	NULL	NULL	NULL	NULL	NULL		6827	177	1	57	396	Eclipse and Re-Emergence of the Communist Movement
9659	177	6834	NULL	Hungary	NULL	NULL	NULL	NULL	NULL		6834	177	1	57	407	Hungary '56
9692	177	6858	NULL	Nestor Makhno	NULL	NULL	NULL	NULL	NULL		6858	177	1	57	409	History of the Makhnovist Movement 1918-1921
9693	177	6859	NULL	Makhnovist	NULL	NULL	NULL	NULL	NULL		6859	177	1	57	409	History of the Makhnovist Movement 1918-1921
9694	177	6860	NULL	History	NULL	NULL	NULL	NULL	NULL		6860	177	1	57	409	History of the Makhnovist Movement 1918-1921
9704	177	6869	NULL	Attica	NULL	NULL	NULL	NULL	NULL		6869	177	1	57	410	A Report from Inside Attica
9705	177	6870	NULL	Prison rebellions	NULL	NULL	NULL	NULL	NULL		6870	177	1	57	410	A Report from Inside Attica
9711	177	6876	NULL	Anarchism, Spanish Civil War	NULL	NULL	NULL	NULL	NULL		6876	177	1	57	404	Anarchists in the Spanish Revolution
9728	177	6891	NULL	Attica	NULL	NULL	NULL	NULL	NULL		6891	177	1	57	411	Attica News
9728	177	6891	NULL	Attica	NULL	NULL	NULL	NULL	NULL		6891	177	1	57	411	Attica News v.2 n.22
9729	177	6892	NULL	Prison rebellions	NULL	NULL	NULL	NULL	NULL		6892	177	1	57	411	Attica News
9729	177	6892	NULL	Prison rebellions	NULL	NULL	NULL	NULL	NULL		6892	177	1	57	411	Attica News v.2 n.22
9737	177	6899	NULL	Attica	NULL	NULL	NULL	NULL	NULL		6899	177	1	57	413	Attica Brothers
9743	177	6905	NULL	Situationism	NULL	NULL	NULL	NULL	NULL		6905	177	1	57	412	On the Poverty of Student Life
9743	177	6905	NULL	Situationism	NULL	NULL	NULL	NULL	NULL		6905	177	1	57	412	On the poverty of student life considered in its economic political, psychological, sexual, and particularly intellectual aspects with a modest proposal for its remedy
9746	177	6907	NULL	Student organizing	NULL	NULL	NULL	NULL	NULL		6907	177	1	57	412	On the Poverty of Student Life
9746	177	6907	NULL	Student organizing	NULL	NULL	NULL	NULL	NULL		6907	177	1	57	412	On the poverty of student life considered in its economic political, psychological, sexual, and particularly intellectual aspects with a modest proposal for its remedy
9747	177	6908	NULL	France	NULL	NULL	NULL	NULL	NULL		6908	177	1	57	412	On the Poverty of Student Life
9747	177	6908	NULL	France	NULL	NULL	NULL	NULL	NULL		6908	177	1	57	412	On the poverty of student life considered in its economic political, psychological, sexual, and particularly intellectual aspects with a modest proposal for its remedy
9756	177	6915	NULL	Yugoslavia	NULL	NULL	NULL	NULL	NULL		6915	177	1	57	414	Birth of Revolutionary Movement in Yugoslavia
9756	177	6915	NULL	Yugoslavia	NULL	NULL	NULL	NULL	NULL		6915	177	1	57	414	Revolt in Socialist Yugoslavia June, 1968
9757	177	6916	NULL	Revolt	NULL	NULL	NULL	NULL	NULL		6916	177	1	57	414	Birth of Revolutionary Movement in Yugoslavia
9757	177	6916	NULL	Revolt	NULL	NULL	NULL	NULL	NULL		6916	177	1	57	414	Revolt in Socialist Yugoslavia June, 1968
9758	177	6917	NULL	Socialism	NULL	NULL	NULL	NULL	NULL		6917	177	1	57	414	Birth of Revolutionary Movement in Yugoslavia
9758	177	6917	NULL	Socialism	NULL	NULL	NULL	NULL	NULL		6917	177	1	57	414	Revolt in Socialist Yugoslavia June, 1968
9759	177	6918	NULL	1968	NULL	NULL	NULL	NULL	NULL		6918	177	1	57	414	Birth of Revolutionary Movement in Yugoslavia
9759	177	6918	NULL	1968	NULL	NULL	NULL	NULL	NULL		6918	177	1	57	414	Revolt in Socialist Yugoslavia June, 1968
9768	177	6926	NULL	Attica	NULL	NULL	NULL	NULL	NULL		6926	177	1	57	415	Attica
9774	177	6932	NULL	Russian Revolution	NULL	NULL	NULL	NULL	NULL		6932	177	1	57	408	The Bolsheviks and Workers' Control : 1917 to 1921 : The State and Counter-revolution
9775	177	6933	NULL	ultra-left	NULL	NULL	NULL	NULL	NULL		6933	177	1	57	408	The Bolsheviks and Workers' Control : 1917 to 1921 : The State and Counter-revolution
9776	177	6934	NULL	council communism	NULL	NULL	NULL	NULL	NULL		6934	177	1	57	408	The Bolsheviks and Workers' Control : 1917 to 1921 : The State and Counter-revolution
9777	177	6935	NULL	Bolshevism	NULL	NULL	NULL	NULL	NULL		6935	177	1	57	408	The Bolsheviks and Workers' Control : 1917 to 1921 : The State and Counter-revolution
9778	177	6936	NULL	workers' control	NULL	NULL	NULL	NULL	NULL		6936	177	1	57	408	The Bolsheviks and Workers' Control : 1917 to 1921 : The State and Counter-revolution
9779	177	6937	NULL	Frank "Big Black" Smith	NULL	NULL	NULL	NULL	NULL		6937	177	1	57	415	Attica
9780	177	6938	NULL	Youth	NULL	NULL	NULL	NULL	NULL		6938	177	1	57	412	On the Poverty of Student Life
9780	177	6938	NULL	Youth	NULL	NULL	NULL	NULL	NULL		6938	177	1	57	412	On the poverty of student life considered in its economic political, psychological, sexual, and particularly intellectual aspects with a modest proposal for its remedy
9797	177	6954	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		6954	177	1	57	418	Generation of revolutionaries
9814	177	6968	NULL	Nationalism	NULL	NULL	NULL	NULL	NULL		6968	177	1	57	417	The Continuing Appeal of Nationalism
9815	177	6969	NULL	Socialism	NULL	NULL	NULL	NULL	NULL		6969	177	1	57	417	The Continuing Appeal of Nationalism
9816	177	6970	NULL	Communism	NULL	NULL	NULL	NULL	NULL		6970	177	1	57	417	The Continuing Appeal of Nationalism
9822	177	6976	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		6976	177	1	57	417	The Continuing Appeal of Nationalism
9823	177	6977	NULL	Situationism,Student organizing,France,Youth	NULL	NULL	NULL	NULL	NULL		6977	177	1	57	416	On the Poverty of Student Life
9823	177	6977	NULL	Situationism,Student organizing,France,Youth	NULL	NULL	NULL	NULL	NULL		6977	177	1	57	416	On the Poverty of Student Life Considered in its Economic, Political, Psychological, Sexual, and Particularly Intellectual Aspects for its Remedy. 
9832	177	6986	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		6986	177	1	57	420	Essay on commodity fetishism
9832	177	6986	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		6986	177	1	57	420	The Fetish Speaks
9833	177	6987	NULL	Capital	NULL	NULL	NULL	NULL	NULL		6987	177	1	57	420	Essay on commodity fetishism
9833	177	6987	NULL	Capital	NULL	NULL	NULL	NULL	NULL		6987	177	1	57	420	The Fetish Speaks
9834	177	6988	NULL	Value	NULL	NULL	NULL	NULL	NULL		6988	177	1	57	420	Essay on commodity fetishism
9834	177	6988	NULL	Value	NULL	NULL	NULL	NULL	NULL		6988	177	1	57	420	The Fetish Speaks
9835	177	6989	NULL	Political comics	NULL	NULL	NULL	NULL	NULL		6989	177	1	57	420	Essay on commodity fetishism
9835	177	6989	NULL	Political comics	NULL	NULL	NULL	NULL	NULL		6989	177	1	57	420	The Fetish Speaks
9836	177	6990	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		6990	177	1	57	420	Essay on commodity fetishism
9836	177	6990	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		6990	177	1	57	420	The Fetish Speaks
9848	177	6999	NULL	plays	NULL	NULL	NULL	NULL	NULL		6999	177	1	57	419	Plunder
9849	177	7000	NULL	South Africa	NULL	NULL	NULL	NULL	NULL		7000	177	1	57	419	Plunder
9850	177	7001	NULL	anarchism	NULL	NULL	NULL	NULL	NULL		7001	177	1	57	419	Plunder
9851	177	7002	NULL	militarism	NULL	NULL	NULL	NULL	NULL		7002	177	1	57	419	Plunder
9852	177	7003	NULL	Living Theatre	NULL	NULL	NULL	NULL	NULL		7003	177	1	57	419	Plunder
9868	177	7017	NULL	Capatalism, Communism	NULL	NULL	NULL	NULL	NULL		7017	177	1	57	422	The wandering of humanity
9883	177	7031	NULL	Universities	NULL	NULL	NULL	NULL	NULL		7031	177	1	57	424	Black and Red No. 5 Jan 69
9883	177	7031	NULL	Universities	NULL	NULL	NULL	NULL	NULL		7031	177	1	57	424	Exposure of the Capitalist University
9883	177	7031	NULL	Universities	NULL	NULL	NULL	NULL	NULL		7031	177	1	57	424	Revolutionary Movement in Germany
9883	177	7031	NULL	Universities	NULL	NULL	NULL	NULL	NULL		7031	177	1	57	424	The Fetish Speaks
9883	177	7031	NULL	Universities	NULL	NULL	NULL	NULL	NULL		7031	177	1	57	424	To create at long last a situation which goes beyond the point of no return
9884	177	7032	NULL	Capitalism	NULL	NULL	NULL	NULL	NULL		7032	177	1	57	424	Black and Red No. 5 Jan 69
9884	177	7032	NULL	Capitalism	NULL	NULL	NULL	NULL	NULL		7032	177	1	57	424	Exposure of the Capitalist University
9884	177	7032	NULL	Capitalism	NULL	NULL	NULL	NULL	NULL		7032	177	1	57	424	Revolutionary Movement in Germany
9884	177	7032	NULL	Capitalism	NULL	NULL	NULL	NULL	NULL		7032	177	1	57	424	The Fetish Speaks
9884	177	7032	NULL	Capitalism	NULL	NULL	NULL	NULL	NULL		7032	177	1	57	424	To create at long last a situation which goes beyond the point of no return
9885	177	7033	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		7033	177	1	57	424	Black and Red No. 5 Jan 69
9885	177	7033	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		7033	177	1	57	424	Exposure of the Capitalist University
9885	177	7033	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		7033	177	1	57	424	Revolutionary Movement in Germany
9885	177	7033	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		7033	177	1	57	424	The Fetish Speaks
9885	177	7033	NULL	Karl Marx	NULL	NULL	NULL	NULL	NULL		7033	177	1	57	424	To create at long last a situation which goes beyond the point of no return
9886	177	7034	NULL	Political comic	NULL	NULL	NULL	NULL	NULL		7034	177	1	57	424	Black and Red No. 5 Jan 69
9886	177	7034	NULL	Political comic	NULL	NULL	NULL	NULL	NULL		7034	177	1	57	424	Exposure of the Capitalist University
9886	177	7034	NULL	Political comic	NULL	NULL	NULL	NULL	NULL		7034	177	1	57	424	Revolutionary Movement in Germany
9886	177	7034	NULL	Political comic	NULL	NULL	NULL	NULL	NULL		7034	177	1	57	424	The Fetish Speaks
9886	177	7034	NULL	Political comic	NULL	NULL	NULL	NULL	NULL		7034	177	1	57	424	To create at long last a situation which goes beyond the point of no return
9887	177	7035	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7035	177	1	57	424	Black and Red No. 5 Jan 69
9887	177	7035	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7035	177	1	57	424	Exposure of the Capitalist University
9887	177	7035	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7035	177	1	57	424	Revolutionary Movement in Germany
9887	177	7035	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7035	177	1	57	424	The Fetish Speaks
9887	177	7035	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7035	177	1	57	424	To create at long last a situation which goes beyond the point of no return
9898	177	7045	NULL	labor	NULL	NULL	NULL	NULL	NULL		7045	177	1	57	423	Lip and the Self-Managed Counter-Revolution
9899	177	7046	NULL	France	NULL	NULL	NULL	NULL	NULL		7046	177	1	57	423	Lip and the Self-Managed Counter-Revolution
9900	177	7047	NULL	Capitalism	NULL	NULL	NULL	NULL	NULL		7047	177	1	57	423	Lip and the Self-Managed Counter-Revolution
9901	177	7048	NULL	NULL	NULL	NULL	NULL	NULL	NULL		7048	177	1	57	423	Lip and the Self-Managed Counter-Revolution
9909	177	7055	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7055	177	1	57	425	Black & Red
9909	177	7055	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7055	177	1	57	425	Black, Black, Black & Red Black and Red
9909	177	7055	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7055	177	1	57	425	Confessions of SDSers
9909	177	7055	NULL	photocollage	NULL	NULL	NULL	NULL	NULL		7055	177	1	57	425	We called a strike and no one came
9910	177	7056	NULL	Political comics	NULL	NULL	NULL	NULL	NULL		7056	177	1	57	425	Black & Red
9910	177	7056	NULL	Political comics	NULL	NULL	NULL	NULL	NULL		7056	177	1	57	425	Black, Black, Black & Red Black and Red
9910	177	7056	NULL	Political comics	NULL	NULL	NULL	NULL	NULL		7056	177	1	57	425	Confessions of SDSers
9910	177	7056	NULL	Political comics	NULL	NULL	NULL	NULL	NULL		7056	177	1	57	425	We called a strike and no one came
9911	177	7057	NULL	Strikes	NULL	NULL	NULL	NULL	NULL		7057	177	1	57	425	Black & Red
9911	177	7057	NULL	Strikes	NULL	NULL	NULL	NULL	NULL		7057	177	1	57	425	Black, Black, Black & Red Black and Red
9911	177	7057	NULL	Strikes	NULL	NULL	NULL	NULL	NULL		7057	177	1	57	425	Confessions of SDSers
9911	177	7057	NULL	Strikes	NULL	NULL	NULL	NULL	NULL		7057	177	1	57	425	We called a strike and no one came
9925	177	7069	NULL	Situationism	NULL	NULL	NULL	NULL	NULL		7069	177	1	57	426	On The Poverty of Student Life
9925	177	7069	NULL	Situationism	NULL	NULL	NULL	NULL	NULL		7069	177	1	57	426	On the Poverty of Student Life Considered in its Economic, Political, Psychological, Sexual, and Particularly Intellectual Aspects for its Remedy. 
9926	177	7070	NULL	Student organizing 	NULL	NULL	NULL	NULL	NULL		7070	177	1	57	426	On The Poverty of Student Life
9926	177	7070	NULL	Student organizing 	NULL	NULL	NULL	NULL	NULL		7070	177	1	57	426	On the Poverty of Student Life Considered in its Economic, Political, Psychological, Sexual, and Particularly Intellectual Aspects for its Remedy. 
9927	177	7071	NULL	France	NULL	NULL	NULL	NULL	NULL		7071	177	1	57	426	On The Poverty of Student Life
9927	177	7071	NULL	France	NULL	NULL	NULL	NULL	NULL		7071	177	1	57	426	On the Poverty of Student Life Considered in its Economic, Political, Psychological, Sexual, and Particularly Intellectual Aspects for its Remedy. 
9928	177	7072	NULL	Youth	NULL	NULL	NULL	NULL	NULL		7072	177	1	57	426	On The Poverty of Student Life
9928	177	7072	NULL	Youth	NULL	NULL	NULL	NULL	NULL		7072	177	1	57	426	On the Poverty of Student Life Considered in its Economic, Political, Psychological, Sexual, and Particularly Intellectual Aspects for its Remedy. 
9946	177	7088	NULL	Organization	NULL	NULL	NULL	NULL	NULL		7088	177	1	57	428	On Organization
10018	177	7141	NULL	political music	NULL	NULL	NULL	NULL	NULL		7141	177	1	57	429	Flying Street
10171	177	7260	NULL	Police brutality	NULL	NULL	NULL	NULL	NULL		7260	177	1	57	432	Our Communities Reject Violence
10172	177	7261	NULL	police accountability	NULL	NULL	NULL	NULL	NULL		7261	177	1	57	432	Our Communities Reject Violence
10173	177	7262	NULL	Police and Policing	NULL	NULL	NULL	NULL	NULL		7262	177	1	57	432	Our Communities Reject Violence
10174	177	7263	NULL	non-violence	NULL	NULL	NULL	NULL	NULL		7263	177	1	57	432	Our Communities Reject Violence
10203	177	7284	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		7284	177	1	57	397	Manual for revolutionary leaders
10204	177	7285	NULL	Revolutionaries	NULL	NULL	NULL	NULL	NULL		7285	177	1	57	397	Manual for revolutionary leaders
10213	177	7293	NULL	Native Americans	NULL	NULL	NULL	NULL	NULL		7293	177	1	57	434	The Strait
10213	177	7293	NULL	Native Americans	NULL	NULL	NULL	NULL	NULL		7293	177	1	57	434	The Strait : Book of Obenabi. His songs
10230	177	7308	NULL	labor	NULL	NULL	NULL	NULL	NULL		7308	177	1	57	435	unions against revolution
10230	177	7308	NULL	labor	NULL	NULL	NULL	NULL	NULL		7308	177	1	57	435	unions against revolution : two essays
10231	177	7309	NULL	unions	NULL	NULL	NULL	NULL	NULL		7309	177	1	57	435	unions against revolution
10231	177	7309	NULL	unions	NULL	NULL	NULL	NULL	NULL		7309	177	1	57	435	unions against revolution : two essays
10232	177	7310	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		7310	177	1	57	435	unions against revolution
10232	177	7310	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		7310	177	1	57	435	unions against revolution : two essays
10244	177	7319	NULL	Labor songs	NULL	NULL	NULL	NULL	NULL		7319	177	1	57	436	John Henry did you go out on strike?
10244	177	7319	NULL	Labor songs	NULL	NULL	NULL	NULL	NULL		7319	177	1	57	436	New song for an old fight
10245	177	7320	NULL	labor	NULL	NULL	NULL	NULL	NULL		7320	177	1	57	436	John Henry did you go out on strike?
10245	177	7320	NULL	labor	NULL	NULL	NULL	NULL	NULL		7320	177	1	57	436	New song for an old fight
10313	177	7383	NULL	feminism	NULL	NULL	NULL	NULL	NULL		7383	177	1	57	440	Beaver Valley
10314	177	7384	NULL	gender\ngender	NULL	NULL	NULL	NULL	NULL		7384	177	1	57	440	Beaver Valley
10357	177	7425	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		7425	177	1	57	443	Black Box (Hungary)
10357	177	7425	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		7425	177	1	57	443	Original Video Journal (Czech)
10398	177	7460	NULL	gender\ngender	NULL	NULL	NULL	NULL	NULL		7460	177	1	57	447	The Undergrad
10420	177	7479	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		7479	177	1	57	454	SIN(A)PSIS 3a Octubre 2007 Edición
10421	177	7480	NULL	Youth	NULL	NULL	NULL	NULL	NULL		7480	177	1	57	454	SIN(A)PSIS 3a Octubre 2007 Edición
10422	177	7481	NULL	NULL	NULL	NULL	NULL	NULL	NULL		7481	177	1	57	454	SIN(A)PSIS 3a Octubre 2007 Edición
10438	177	7496	NULL	Anti-globalization	NULL	NULL	NULL	NULL	NULL		7496	177	1	57	452	Breaking the Bank
10459	177	7515	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		7515	177	1	57	461	SIN(A)PSIS 1a Abril 2007 Edición
10460	177	7516	NULL	Youth	NULL	NULL	NULL	NULL	NULL		7516	177	1	57	461	SIN(A)PSIS 1a Abril 2007 Edición
10483	177	7538	NULL	NULL	NULL	NULL	NULL	NULL	NULL		7538	177	1	57	459	Archivos Babilonia: The War Room
10483	177	7538	NULL	NULL	NULL	NULL	NULL	NULL	NULL		7538	177	1	57	459	The War Room
10503	177	7553	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		7553	177	1	57	464	SIN(A)PSIS 2a Mayo 2007 Edición
10504	177	7554	NULL	Youth	NULL	NULL	NULL	NULL	NULL		7554	177	1	57	464	SIN(A)PSIS 2a Mayo 2007 Edición
10545	177	7592	NULL	Coney Island	NULL	NULL	NULL	NULL	NULL		7592	177	1	57	463	Volatile Works Does Coney Island: A Prelinger Remix
10546	177	7593	NULL	Archival Footage	NULL	NULL	NULL	NULL	NULL		7593	177	1	57	463	Volatile Works Does Coney Island: A Prelinger Remix
10618	177	7655	NULL	Punk	NULL	NULL	NULL	NULL	NULL		7655	177	1	57	472	Novel Amusements #3
10619	177	7656	NULL	Queer	NULL	NULL	NULL	NULL	NULL		7656	177	1	57	472	Novel Amusements #3
10643	177	7678	NULL	Winter Solstice Puppet Collective	NULL	NULL	NULL	NULL	NULL		7678	177	1	57	477	Gift To Winter
10643	177	7678	NULL	Winter Solstice Puppet Collective	NULL	NULL	NULL	NULL	NULL		7678	177	1	57	477	Gift to Winter: The Story of the Winter Solstice Puppet Collective
10669	177	7699	NULL	Guantanamo	NULL	NULL	NULL	NULL	NULL		7699	177	1	57	479	Guantanamo
10673	177	7703	NULL	Native Americans	NULL	NULL	NULL	NULL	NULL		7703	177	1	57	478	Newe Segobia is Not for Sale: The Struggle for Western Shoshone Land
10674	177	7704	NULL	Environmentalism	NULL	NULL	NULL	NULL	NULL		7704	177	1	57	478	Newe Segobia is Not for Sale: The Struggle for Western Shoshone Land
10706	177	7735	NULL	Squatters	NULL	NULL	NULL	NULL	NULL		7735	177	1	57	483	Shelter: a squatumentary
10707	177	7736	NULL	Documentary	NULL	NULL	NULL	NULL	NULL		7736	177	1	57	483	Shelter: a squatumentary
10708	177	7737	NULL	San Francisco 	NULL	NULL	NULL	NULL	NULL		7737	177	1	57	483	Shelter: a squatumentary
10727	177	7750	NULL	homelessness	NULL	NULL	NULL	NULL	NULL		7750	177	1	57	487	Public Blue
10727	177	7750	NULL	homelessness	NULL	NULL	NULL	NULL	NULL		7750	177	1	57	487	Public Blue: Osaka 2006 Homeless Tenttown Eviction
10728	177	7751	NULL	Prisons	NULL	NULL	NULL	NULL	NULL		7751	177	1	57	479	Guantanamo
10733	177	7756	NULL	squatting	NULL	NULL	NULL	NULL	NULL		7756	177	1	57	487	Public Blue
10733	177	7756	NULL	squatting	NULL	NULL	NULL	NULL	NULL		7756	177	1	57	487	Public Blue: Osaka 2006 Homeless Tenttown Eviction
10735	177	7758	NULL	sexual violence	NULL	NULL	NULL	NULL	NULL		7758	177	1	57	488	The Street Harassment Project
10736	177	7759	NULL	harassment	NULL	NULL	NULL	NULL	NULL		7759	177	1	57	488	The Street Harassment Project
10832	177	7842	NULL	Anti-nuclear	NULL	NULL	NULL	NULL	NULL		7842	177	1	57	489	Stronger Than Before | Carry Greenham House
10862	177	7864	NULL	Protesters	NULL	NULL	NULL	NULL	NULL		7864	177	1	57	502	G8 TV: Heiligendamm 2007
10864	177	7866	NULL	Tribunal	NULL	NULL	NULL	NULL	NULL		7866	177	1	57	490	For The Record: World Tribunal on Iraq
10864	177	7866	NULL	Tribunal	NULL	NULL	NULL	NULL	NULL		7866	177	1	57	490	Tarihe Şerh: Irak Dünya Mahkemesi
